concordpet_155,concordpet_155,FALSE
concordpet_155,roguevalleypet_097,FALSE
concordpet_155,healthypetcenters_268,FALSE
zoobio_027,miscota_066,FALSE
zoobio_027,zoomalia_020,FALSE
zoobio_027,zooplus_040,FALSE
hardwarestore_022,walmart_008,FALSE
hardwarestore_022,petco_025,FALSE
hardwarestore_022,horseandhound_019,FALSE
horseandhound_099,concordpet_227,FALSE
horseandhound_099,horseandhound_123,FALSE
horseandhound_099,roguevalleypet_145,FALSE
petsupplies_015,roguevalleypet_042,FALSE
petsupplies_015,petnutritioncenter_120,FALSE
petsupplies_015,petsense_086,FALSE
petsupplies_015,healthypetcenters_113,FALSE
petsupplies_015,concordpet_058,FALSE
petsupplies_089,horseandhound_129,FALSE
petsupplies_089,concordpet_235,FALSE
petsupplies_089,roguevalleypet_168,FALSE
petsupplies_089,petsense_012,FALSE
petsupplies_089,healthypetcenters_299,FALSE
petsupplies_072,horseandhound_121,FALSE
petsupplies_072,petsense_029,FALSE
petsupplies_072,roguevalleypet_141,FALSE
petsupplies_072,petco_074,FALSE
petsupplies_072,concordpet_224,FALSE
petsupplies_082,petsense_019,FALSE
petsupplies_082,horseandhound_113,FALSE
petsupplies_082,healthypetcenters_296,FALSE
petsupplies_082,petnutritioncenter_214,FALSE
petsupplies_082,roguevalleypet_162,FALSE
petsupplies_002,concordpet_004,FALSE
petsupplies_002,roguevalleypet_010,FALSE
petsupplies_002,petsense_099,FALSE
petsupplies_002,healthypetcenters_012,FALSE
petsupplies_002,petnutritioncenter_005,FALSE
petsense_030,petco_092,FALSE
petsense_030,horseandhound_119,FALSE
petsense_030,roguevalleypet_138,FALSE
petsense_030,concordpet_221,FALSE
petsupplies_048,petsense_053,FALSE
petsupplies_048,concordpet_129,FALSE
petsupplies_048,roguevalleypet_086,FALSE
petsupplies_048,healthypetcenters_240,FALSE
petsupplies_078,countrymax_101,FALSE
petsupplies_078,petsense_023,FALSE
petsupplies_078,roguevalleypet_153,FALSE
petsupplies_078,horseandhound_130,FALSE
petsupplies_078,concordpet_236,FALSE
petsupplies_034,roguevalleypet_088,FALSE
petsupplies_034,concordpet_133,FALSE
petsupplies_034,healthypetcenters_242,FALSE
petsupplies_034,petsense_067,FALSE
petsupplies_034,horseandhound_046,FALSE
petsupplies_042,horseandhound_054,FALSE
petsupplies_042,healthypetcenters_267,FALSE
petsupplies_042,petsense_059,FALSE
petsupplies_042,concordpet_152,FALSE
petsupplies_042,roguevalleypet_096,FALSE
petsupplies_024,petsense_077,FALSE
petsupplies_024,concordpet_102,FALSE
petsupplies_024,healthypetcenters_182,FALSE
petsupplies_024,petnutritioncenter_156,FALSE
petsupplies_024,roguevalleypet_075,FALSE
petsupplies_003,roguevalleypet_003,FALSE
petsupplies_003,concordpet_009,FALSE
petsupplies_003,petsense_098,FALSE
petsupplies_003,petnutritioncenter_015,FALSE
petsupplies_003,healthypetcenters_003,FALSE
bigdogworld_029,speckspet_001,TRUE
petnutritioncenter_001,healthypetcenters_001,TRUE
petnutritioncenter_001,horseandhound_001,TRUE
petnutritioncenter_001,petsense_100,TRUE
petnutritioncenter_001,petsupplies_001,TRUE
petnutritioncenter_001,roguevalleypet_001,TRUE
petnutritioncenter_002,healthypetcenters_002,TRUE
petnutritioncenter_002,roguevalleypet_002,TRUE
petco_008,petnutritioncenter_040,TRUE
petco_008,concordpet_030,TRUE
countrymax_055,dog_041,TRUE
countrymax_055,petfood_035,TRUE
countrymax_068,walmart_008,TRUE
zoobio_035,petco_075,TRUE
petco_083,zoobio_037,TRUE
megapet_066,bitiba.co.uk_116,TRUE
megapet_066,bigdogworld_017,TRUE
petfood_036,concordpet_053,TRUE
countrymax_013,petsense_087,TRUE
speckspet_060,petsense_087,TRUE
roguevalleypet_037,petsupplies_013,TRUE
petfood_014,petsense_088,TRUE
petfood_096,roguevalleypet_034,TRUE
countrymax_025,horseandhound_007,TRUE
healthypetcenters_105,concordpet_049,TRUE
concordpet_248,petnutritioncenter_221,TRUE
countrymax_108,horseandhound_138,TRUE
petsense_009,petsupplies_092,TRUE
concordpet_043,concordpet_060,TRUE
horseandhound_004,petnutritioncenter_108,TRUE
petsense_091,petsupplies_010,TRUE
petsense_093,petfood_001,TRUE
petnutritioncenter_106,petsupplies_008,TRUE
petsupplies_008,healthypetcenters_097,TRUE
roguevalleypet_091,petsense_061,TRUE
healthypetcenters_246,horseandhound_049,TRUE
concordpet_141,dog_084,TRUE
countrymax_117,petsense_002,TRUE
countrymax_117,hardwarestore_050,TRUE
hardwarestore_050,petnutritioncenter_231,TRUE
petsense_003,petnutritioncenter_229,TRUE
petnutritioncenter_229,dog_061,TRUE
dog_061,petfood_051,TRUE
roguevalleypet_173,horseandhound_139,TRUE
petsense_008,countrymax_115,TRUE
petnutritioncenter_222,healthypetcenters_303,TRUE
petsense_080,petfood_079,TRUE
petnutritioncenter_133,dog_055,TRUE
petsupplies_021,roguevalleypet_055,TRUE
petnutritioncenter_119,petfood_056,TRUE
petnutritioncenter_119,countrymax_039,TRUE
speckspet_055,horseandhound_010,TRUE
petsense_055,dog_069,TRUE
concordpet_159,roguevalleypet_100,TRUE
petfood_082,horseandhound_058,TRUE
petnutritioncenter_223,miscota_198,TRUE
countrymax_118,petsupplies_094,TRUE
roguevalleypet_174,horseandhound_140,TRUE
petsense_076,petfood_067,TRUE
dog_078,petsupplies_025,TRUE
petsense_076,concordpet_116,TRUE
hardwarestore_049,speckspet_003,TRUE
petco_113,dog_050,TRUE
speckspet_003,petfood_050,TRUE
zoobio_078,miscota_194,TRUE
megapet_101,bitiba.co.uk_058,TRUE
mypetwarehouse_174,megapet_101,TRUE
petsupplies_035,concordpet_135,TRUE
dog_081,petsense_066,TRUE
concordpet_135,petfood_072,TRUE
dog_079,petco_072,TRUE
petfood_085,concordpet_131,TRUE
petco_072,petco_072,TRUE
mypetwarehouse_129,zooplus_082,TRUE
megapet_086,zoomalia_047,TRUE
mypetwarehouse_129,megapet_086,TRUE
horseandhound_086,concordpet_190,TRUE
petco_091,petnutritioncenter_200,TRUE
roguevalleypet_126,petco_091,TRUE
petnutritioncenter_224,concordpet_251,TRUE
healthypetcenters_305,petco_111,TRUE
mypetwarehouse_193,healthypetcenters_305,TRUE
bitiba.co.uk_121,zoobio_067,TRUE
zoomalia_036,mypetwarehouse_102,TRUE
zoobio_067,mypetwarehouse_102,TRUE
zoomalia_035,megapet_069,TRUE
mypetwarehouse_105,zooplus_065,TRUE
mypetwarehouse_105,megapet_069,TRUE
petnutritioncenter_189,concordpet_176,TRUE
roguevalleypet_113,petco_078,TRUE
petco_078,concordpet_176,TRUE
concordpet_231,horseandhound_125,TRUE
horseandhound_125,petsense_033,TRUE
concordpet_231,petsupplies_068,TRUE
healthypetcenters_169,petco_022,TRUE
roguevalleypet_066,concordpet_096,TRUE
petnutritioncenter_150,petco_022,TRUE
bitiba.co.uk_052,miscota_001,TRUE
zoobio_020,zooplus_007,TRUE
zooplus_007,miscota_001,TRUE
bitiba.co.uk_051,zoobio_020,FALSE
bitiba.co.uk_051,bitiba.co.uk_052,FALSE
bitiba.co.uk_051,miscota_001,FALSE
bitiba.co.uk_051,zooplus_007,FALSE
horseandhound_131,concordpet_238,TRUE
roguevalleypet_154,petsense_022,TRUE
petsupplies_079,concordpet_238,TRUE
healthypetcenters_269,petsupplies_044,TRUE
roguevalleypet_098,petsense_057,TRUE
horseandhound_056,petsupplies_044,TRUE
petsupplies_015,roguevalleypet_042,FALSE
petsupplies_015,petnutritioncenter_120,FALSE
petsupplies_015,petsense_086,FALSE
petsupplies_015,healthypetcenters_113,FALSE
petsupplies_015,concordpet_058,FALSE
petsupplies_089,horseandhound_129,FALSE
petsupplies_089,concordpet_235,FALSE
petsupplies_089,roguevalleypet_168,FALSE
petsupplies_089,petsense_012,FALSE
petsupplies_089,healthypetcenters_299,FALSE
petsupplies_072,horseandhound_121,FALSE
petsupplies_072,petsense_029,FALSE
petsupplies_072,roguevalleypet_141,FALSE
petsupplies_072,petco_074,FALSE
petsupplies_072,concordpet_224,FALSE
petsupplies_082,petsense_019,FALSE
petsupplies_082,horseandhound_113,FALSE
petsupplies_082,healthypetcenters_296,FALSE
petsupplies_082,petnutritioncenter_214,FALSE
petsupplies_082,roguevalleypet_162,FALSE
petsupplies_002,concordpet_004,FALSE
petsupplies_002,roguevalleypet_010,FALSE
petsupplies_002,petsense_099,FALSE
petsupplies_002,healthypetcenters_012,FALSE
petsupplies_002,petnutritioncenter_005,FALSE
petsense_030,petco_092,FALSE
petsense_030,horseandhound_119,FALSE
petsense_030,roguevalleypet_138,FALSE
petsense_030,concordpet_221,FALSE
petsupplies_048,petsense_053,FALSE
petsupplies_048,concordpet_129,FALSE
petsupplies_048,roguevalleypet_086,FALSE
petsupplies_048,healthypetcenters_240,FALSE
petsupplies_078,countrymax_101,FALSE
petsupplies_078,petsense_023,FALSE
petsupplies_078,roguevalleypet_153,FALSE
petsupplies_078,horseandhound_130,FALSE
petsupplies_078,concordpet_236,FALSE
petsupplies_034,roguevalleypet_088,FALSE
petsupplies_034,concordpet_133,FALSE
petsupplies_034,healthypetcenters_242,FALSE
petsupplies_034,petsense_067,FALSE
petsupplies_034,horseandhound_046,FALSE
petsupplies_042,horseandhound_054,FALSE
petsupplies_042,healthypetcenters_267,FALSE
petsupplies_042,petsense_059,FALSE
petsupplies_042,concordpet_152,FALSE
petsupplies_042,roguevalleypet_096,FALSE
petsupplies_024,petsense_077,FALSE
petsupplies_024,concordpet_102,FALSE
petsupplies_024,healthypetcenters_182,FALSE
petsupplies_024,petnutritioncenter_156,FALSE
petsupplies_024,roguevalleypet_075,FALSE
petsupplies_003,roguevalleypet_003,FALSE
petsupplies_003,concordpet_009,FALSE
petsupplies_003,petsense_098,FALSE
petsupplies_003,petnutritioncenter_015,FALSE
petsupplies_003,healthypetcenters_003,FALSE
healthypetcenters_151,concordpet_084,TRUE
healthypetcenters_151,countrymax_053,TRUE
healthypetcenters_151,petnutritioncenter_137,TRUE
horseandhound_115,concordpet_216,TRUE
horseandhound_115,countrymax_104,TRUE
horseandhound_115,petsupplies_084,TRUE
petsense_096,petsupplies_005,TRUE
petsense_096,roguevalleypet_030,TRUE
petsense_096,healthypetcenters_101,TRUE
horseandhound_068,concordpet_173,TRUE
horseandhound_068,healthypetcenters_286,TRUE
horseandhound_068,petnutritioncenter_182,TRUE
roguevalleypet_116,concordpet_179,TRUE
roguevalleypet_116,countrymax_094,TRUE
roguevalleypet_116,horseandhound_076,TRUE
horseandhound_146,petsupplies_100,TRUE
horseandhound_146,roguevalleypet_180,TRUE
horseandhound_146,zoobio_082,TRUE
petnutritioncenter_111,countrymax_029,TRUE
petnutritioncenter_111,dog_033,TRUE
petnutritioncenter_111,healthypetcenters_103,TRUE
petnutritioncenter_112,concordpet_048,TRUE
petnutritioncenter_112,countrymax_028,TRUE
petnutritioncenter_112,healthypetcenters_104,TRUE
petnutritioncenter_215,concordpet_214,TRUE
petnutritioncenter_215,petsupplies_083,TRUE
petnutritioncenter_215,roguevalleypet_163,TRUE
zooplus_073,bitiba.co.uk_129,TRUE
zooplus_073,zoobio_068,TRUE
zooplus_073,zoomalia_042,TRUE
healthypetcenters_309,hardwarestore_048,TRUE
healthypetcenters_309,petnutritioncenter_228,TRUE
healthypetcenters_309,petsense_004,TRUE
petsupplies_065,roguevalleypet_121,TRUE
petsupplies_065,concordpet_184,TRUE
petsupplies_065,countrymax_095,TRUE
healthypetcenters_306,hardwarestore_045,TRUE
healthypetcenters_306,petnutritioncenter_225,TRUE
healthypetcenters_306,petsense_006,TRUE
petnutritioncenter_118,dog_091,TRUE
petnutritioncenter_118,healthypetcenters_111,TRUE
petnutritioncenter_118,horseandhound_009,TRUE
petnutritioncenter_123,concordpet_062,TRUE
petnutritioncenter_123,countrymax_041,TRUE
petnutritioncenter_123,healthypetcenters_116,TRUE
petsense_085,healthypetcenters_114,TRUE
petsense_085,petfood_094,TRUE
petsense_085,petnutritioncenter_121,TRUE
petsupplies_091,petco_082,TRUE
petsupplies_091,petnutritioncenter_219,TRUE
petsupplies_091,petsense_010,TRUE
petnutritioncenter_107,petsense_092,TRUE
petnutritioncenter_107,petsupplies_009,TRUE
petnutritioncenter_107,roguevalleypet_027,TRUE
countrymax_020,healthypetcenters_098,FALSE
countrymax_020,horseandhound_003,FALSE
countrymax_020,petnutritioncenter_107,FALSE
countrymax_020,petsense_092,FALSE
countrymax_020,petsupplies_009,FALSE
countrymax_020,roguevalleypet_027,FALSE
petsense_076,petfood_067,TRUE
dog_078,petsupplies_025,TRUE
